PC_DESC,UNIT OF QTY,COUNTRY,QTY,VAL (MILL US $)
OTHER COMMODITIES,,ARMENIA,,2.6000000000000002e-05
OTHER COMMODITIES,,AZERBAIJAN,,0.012415
OTHER COMMODITIES,,BOSNIA-HRZGOVIN,,0.012765
OTHER COMMODITIES,,BULGARIA,,6.464592
OTHER COMMODITIES,,BELARUS,,0.007447
OTHER COMMODITIES,,CROATIA,,0.093639
OTHER COMMODITIES,,CZECH REPUBLIC,,11.402158
OTHER COMMODITIES,,ESTONIA,,0.253631
OTHER COMMODITIES,,GEORGIA,,0.019533000000000002
OTHER COMMODITIES,,HUNGARY,,4.243965
OTHER COMMODITIES,,KAZAKHSTAN,,0.404989
OTHER COMMODITIES,,LATVIA,,0.060021000000000005
OTHER COMMODITIES,,LITHUANIA,,2.209125
OTHER COMMODITIES,,MACEDONIA,,0.000668
OTHER COMMODITIES,,POLAND,,5.111075
OTHER COMMODITIES,,ROMANIA,,0.518941
OTHER COMMODITIES,,RUSSIA,,7.30503
OTHER COMMODITIES,,SERBIA,,0.005096
OTHER COMMODITIES,,SERBIA MONTNGRO,,0.002191
OTHER COMMODITIES,,SLOVAK REP,,69.205315
OTHER COMMODITIES,,SLOVENIA,,0.52473
OTHER COMMODITIES,,TAJIKISTAN,,0.001078
OTHER COMMODITIES,,UKRAINE,,2.680159
OTHER COMMODITIES,,UZBEKISTAN,,0.009918999999999999
OTHER COMMODITIES,,CYPRUS,,0.059954999999999994
OTHER COMMODITIES,,GIBRALTAR,,0.000344
OTHER COMMODITIES,,LIECHTENSTEIN,,0.001515
OTHER COMMODITIES,,MALTA,,0.018144999999999998
OTHER COMMODITIES,,TURKEY,,10.269096000000001
TEA,KGS,KENYA,5750040.0,13.362391
TEA,KGS,TANZANIA REP,215020.0,0.453196
TEA,KGS,UGANDA,47400.0,0.070806
TEA,KGS,RWANDA,169556.0,0.510508
TEA,KGS,MALAWI,382140.0,0.725144
TEA,KGS,MOZAMBIQUE,46830.0,0.090272
TEA,KGS,SOUTH AFRICA,116540.0,0.25155
TEA,KGS,ZIMBABWE,296900.0,0.49979799999999996
TEA,KGS,U S A,35514.0,0.337427
TEA,KGS,ARGENTINA,1531480.0,2.381725
TEA,KGS,CHILE,900.0,0.014672
TEA,KGS,CHINA P RP,705284.0,2.187063
TEA,KGS,HONG KONG,15.0,0.000181
TEA,KGS,INDONESIA,1725472.0,2.974414
TEA,KGS,IRAN,2396520.0,2.8765810000000003
TEA,KGS,JAPAN,1911.0,0.047843000000000004
TEA,KGS,KOREA RP,255.0,0.00618
TEA,KGS,MALAYSIA,17462.0,0.032168
TEA,KGS,NEPAL,10853271.0,18.359275
TEA,KGS,PAKISTAN IR,675.0,0.007373
TEA,KGS,SINGAPORE,3684.0,0.046814999999999996
TEA,KGS,SRI LANKA DSR,2870035.0,15.731137
TEA,KGS,THAILAND,6108.0,0.030413
TEA,KGS,VIETNAM SOC REP,966725.0,1.245632
TEA,KGS,BAHARAIN IS,46.0,0.000977
TEA,KGS,U ARAB EMTS,69860.0,0.19278499999999998
TEA,KGS,TAIWAN,244.0,0.0041600000000000005
TEA,KGS,BELGIUM,11960.0,0.023693000000000002
TEA,KGS,FRANCE,25.0,0.005129
TEA,KGS,GERMANY,59188.0,0.308685
TEA,KGS,IRELAND,28740.0,0.178504
TEA,KGS,ITALY,57.0,0.000151
TEA,KGS,NETHERLAND,44060.0,0.230185
TEA,KGS,U K,33906.0,0.363722
TEA,KGS,SWITZERLAND,100.0,0.003496
TEA,KGS,CROATIA,2377.0,0.009725
TEA,KGS,POLAND,50.0,0.001285
TEA,KGS,TURKEY,119.0,0.002436
COFFEE,KGS,KENYA,2985720.0,4.866771
COFFEE,KGS,TANZANIA REP,271379.0,0.509214
COFFEE,KGS,UGANDA,7193763.0,12.898774000000001
COFFEE,KGS,U S A,27412.0,0.508302
COFFEE,KGS,BRAZIL,575760.0,1.7460189999999998
COFFEE,KGS,HONDURAS,690000.0,1.161571
COFFEE,KGS,AUSTRALIA,656.0,0.004654999999999999
COFFEE,KGS,CHINA P RP,1881654.0,3.499432
COFFEE,KGS,INDONESIA,15264388.0,30.444204
COFFEE,KGS,IRAN,2001.0,0.022213
COFFEE,KGS,KOREA RP,27695.0,0.7396050000000001
COFFEE,KGS,MALAYSIA,44331.0,0.5029560000000001
COFFEE,KGS,PAKISTAN IR,14.0,0.015685
COFFEE,KGS,PAPUA N GNA,5040.0,0.020794999999999998
COFFEE,KGS,SINGAPORE,313.0,0.01005
COFFEE,KGS,SRI LANKA DSR,12588.0,0.018494
COFFEE,KGS,THAILAND,38.0,0.0022660000000000002
COFFEE,KGS,VIETNAM SOC REP,45759048.0,94.158959
COFFEE,KGS,BAHARAIN IS,3000.0,0.040043
COFFEE,KGS,U ARAB EMTS,34578.0,0.19384200000000001
COFFEE,KGS,AUSTRIA,200.0,0.003343
COFFEE,KGS,BELGIUM,771.0,0.036527
COFFEE,KGS,FRANCE,20.0,0.000171
COFFEE,KGS,GERMANY,19138.0,0.12628699999999998
COFFEE,KGS,ITALY,56182.0,0.545179
COFFEE,KGS,NETHERLAND,1070.0,0.008864
COFFEE,KGS,SPAIN,18737.0,0.044036
COFFEE,KGS,U K,6973.0,0.05363300000000001
COFFEE,KGS,SWITZERLAND,56.0,0.002022
COFFEE,KGS,POLAND,851.0,0.013566
COFFEE,KGS,TURKEY,1200.0,0.006548
RICE(OTHER THAN BASMOTI),KGS,U S A,422000.0,0.330791
RICE(OTHER THAN BASMOTI),KGS,JAPAN,0.0,0.010791
RICE(OTHER THAN BASMOTI),KGS,THAILAND,566000.0,0.516505
RICE(OTHER THAN BASMOTI),KGS,U ARAB EMTS,50000.0,0.042638999999999996
RICE(OTHER THAN BASMOTI),KGS,ITALY,107000.0,0.13278800000000002
RICE(OTHER THAN BASMOTI),KGS,NETHERLAND,5000.0,0.021602
RICE(OTHER THAN BASMOTI),KGS,SPAIN,808000.0,0.7169
WHEAT,KGS,MEXICO,2000.0,0.0004
WHEAT,KGS,AUSTRALIA,26935000.0,9.246534
WHEAT,KGS,UKRAINE,2556000.0,0.704437
OTHER CEREALS,KGS,SOUTH AFRICA,384000.0,0.22244099999999997
OTHER CEREALS,KGS,CANADA,1088000.0,0.512464
OTHER CEREALS,KGS,U S A,193000.0,0.169378
OTHER CEREALS,KGS,ARGENTINA,5249000.0,4.089372
OTHER CEREALS,KGS,BRAZIL,200000.0,0.108918
OTHER CEREALS,KGS,AUSTRALIA,15701000.0,4.767351000000001
OTHER CEREALS,KGS,INDONESIA,0.0,0.0014119999999999998
OTHER CEREALS,KGS,NEPAL,510000.0,0.116905
OTHER CEREALS,KGS,THAILAND,0.0,0.006514
OTHER CEREALS,KGS,U ARAB EMTS,69000.0,0.029269
OTHER CEREALS,KGS,TAIWAN,3000.0,0.004654
PULSES,KGS,KENYA,18083000.0,17.115023
PULSES,KGS,TANZANIA REP,179994000.0,138.82716200000002
PULSES,KGS,UGANDA,3008000.0,2.517315
PULSES,KGS,COTE D' IVOIRE,20000.0,0.022308
PULSES,KGS,MADAGASCAR,1917000.0,1.843912
PULSES,KGS,ETHIOPIA,31027000.0,26.361456
PULSES,KGS,MALAWI,46016000.0,33.423679
PULSES,KGS,MOZAMBIQUE,97069000.0,70.415213
PULSES,KGS,SOUTH AFRICA,48000.0,0.056185
PULSES,KGS,SUDAN,17088000.0,12.565043
PULSES,KGS,CANADA,2195557000.0,1074.5726730000001
PULSES,KGS,U S A,312230000.0,168.376471
PULSES,KGS,ARGENTINA,9056000.0,6.500473
PULSES,KGS,BRAZIL,604000.0,0.567866
PULSES,KGS,COSTA RICA,110000.0,0.13263699999999998
PULSES,KGS,MEXICO,8190000.0,8.918891
PULSES,KGS,AFGHANISTAN,4355000.0,4.667269
PULSES,KGS,AUSTRALIA,332657000.0,188.412686
PULSES,KGS,CHINA P RP,71107000.0,72.343632
PULSES,KGS,INDONESIA,2661000.0,3.260951
PULSES,KGS,IRAN,24000.0,0.027094
PULSES,KGS,MALAYSIA,312000.0,0.31353400000000003
PULSES,KGS,MYANMAR,931330000.0,802.997303
PULSES,KGS,NEPAL,1047000.0,1.298891
PULSES,KGS,PAKISTAN IR,2689000.0,2.406764
PULSES,KGS,SINGAPORE,72000.0,0.07648300000000001
PULSES,KGS,SRI LANKA DSR,738000.0,0.633828
PULSES,KGS,THAILAND,1157000.0,1.3449209999999998
PULSES,KGS,U ARAB EMTS,167000.0,0.122671
PULSES,KGS,YEMEN REPUBLC,115000.0,0.081597
PULSES,KGS,KYRGHYZSTAN,284000.0,0.388798
PULSES,KGS,MOLDOVA,2317000.0,0.877073
PULSES,KGS,RUSSIA,236892000.0,103.162894
PULSES,KGS,UKRAINE,62068000.0,25.404999
PULSES,KGS,UZBEKISTAN,12473000.0,14.991357999999998
PULSES,KGS,TURKEY,2370000.0,1.0771309999999998
TOBACCO UNMANUFACTURED,KGS,MOZAMBIQUE,2000.0,0.021745
TOBACCO UNMANUFACTURED,KGS,ZIMBABWE,1063982.0,9.392932
TOBACCO UNMANUFACTURED,KGS,U S A,33801.0,0.321938
TOBACCO UNMANUFACTURED,KGS,BRAZIL,260800.0,1.9857029999999998
TOBACCO UNMANUFACTURED,KGS,BANGLADESH PR,13085.0,0.150019
TOBACCO UNMANUFACTURED,KGS,CAMBODIA,400.0,0.003747
TOBACCO UNMANUFACTURED,KGS,INDONESIA,96400.0,0.721154
TOBACCO UNMANUFACTURED,KGS,JAPAN,12.0,0.000503
TOBACCO UNMANUFACTURED,KGS,KOREA RP,2640.0,0.022047
TOBACCO UNMANUFACTURED,KGS,MALAYSIA,6.0,0.000251
TOBACCO UNMANUFACTURED,KGS,NEPAL,96500.0,0.003834
TOBACCO UNMANUFACTURED,KGS,PAKISTAN IR,16709.0,0.008883
TOBACCO UNMANUFACTURED,KGS,SINGAPORE,48.0,0.002012
TOBACCO UNMANUFACTURED,KGS,THAILAND,21160.0,0.136953
TOBACCO UNMANUFACTURED,KGS,VIETNAM SOC REP,8500.0,0.038038999999999996
TOBACCO UNMANUFACTURED,KGS,BELGIUM,258.0,0.001123
TOBACCO UNMANUFACTURED,KGS,GERMANY,12976.0,0.091642
TOBACCO UNMANUFACTURED,KGS,BULGARIA,41580.0,0.351252
TOBACCO UNMANUFACTURED,KGS,TURKEY,259561.0,2.649209
TOBACCO MANUFACTURED,,UNSPECIFIED,,0.0023
TOBACCO MANUFACTURED,,U S A,,0.34524699999999997
TOBACCO MANUFACTURED,,DOMINICA,,0.001131
TOBACCO MANUFACTURED,,CUBA,,0.556353
TOBACCO MANUFACTURED,,DOMINIC REP,,0.068107
TOBACCO MANUFACTURED,,CHINA P RP,,1.842271
TOBACCO MANUFACTURED,,HONG KONG,,0.095467
TOBACCO MANUFACTURED,,INDONESIA,,1.812966
TOBACCO MANUFACTURED,,JAPAN,,0.0033020000000000002
TOBACCO MANUFACTURED,,KOREA RP,,0.174272
TOBACCO MANUFACTURED,,MALAYSIA,,3.4080230000000005
TOBACCO MANUFACTURED,,NEPAL,,0.01
TOBACCO MANUFACTURED,,PHILIPPINES,,4.030056
TOBACCO MANUFACTURED,,SINGAPORE,,2.349242
TOBACCO MANUFACTURED,,SRI LANKA DSR,,0.34981999999999996
TOBACCO MANUFACTURED,,JORDAN,,0.001675
TOBACCO MANUFACTURED,,U ARAB EMTS,,1.11456
TOBACCO MANUFACTURED,,BELGIUM,,0.045986
TOBACCO MANUFACTURED,,DENMARK,,0.011692000000000001
TOBACCO MANUFACTURED,,FRANCE,,1.0244469999999999
TOBACCO MANUFACTURED,,GERMANY,,1.8702830000000001
TOBACCO MANUFACTURED,,IRELAND,,0.00043099999999999996
TOBACCO MANUFACTURED,,NETHERLAND,,0.125248
TOBACCO MANUFACTURED,,SPAIN,,0.021496
TOBACCO MANUFACTURED,,U K,,0.663198
TOBACCO MANUFACTURED,,SWITZERLAND,,0.537558
TOBACCO MANUFACTURED,,BULGARIA,,0.008867
TOBACCO MANUFACTURED,,CROATIA,,0.000884
TOBACCO MANUFACTURED,,LITHUANIA,,1.5560530000000001
TOBACCO MANUFACTURED,,RUSSIA,,0.020877
TOBACCO MANUFACTURED,,SERBIA,,10.705697
SPICES,KGS,UNSPECIFIED,20247.0,0.099451
SPICES,KGS,KENYA,23858.0,0.072009
SPICES,KGS,TANZANIA REP,3057396.0,34.5973
SPICES,KGS,UGANDA,31760.0,0.074117
SPICES,KGS,BENIN,23000.0,0.034957999999999996
SPICES,KGS,GABON,22000.0,0.073871
SPICES,KGS,MADAGASCAR,6888141.0,67.324777
SPICES,KGS,COMOROS,1488655.0,10.685893
SPICES,KGS,ETHIOPIA,1651550.0,1.946188
SPICES,KGS,GHANA,612000.0,0.65066
SPICES,KGS,GUINEA,16000.0,0.017803
SPICES,KGS,NIGERIA,7021236.0,10.968876
SPICES,KGS,EGYPT A RP,473447.0,0.8768879999999999
SPICES,KGS,MOROCCO,579909.0,1.00692
SPICES,KGS,SOUTH AFRICA,126467.0,0.46796400000000005
SPICES,KGS,TUNISIA,21000.0,0.023344999999999998
SPICES,KGS,CANADA,351492.0,0.575214
SPICES,KGS,U S A,1764613.0,8.487012
SPICES,KGS,ARGENTINA,40000.0,0.053051999999999995
SPICES,KGS,BRAZIL,711050.0,6.291894
SPICES,KGS,COLOMBIA,3000.0,0.046906
SPICES,KGS,PARAGUAY,100799.0,0.599748
SPICES,KGS,PERU,34998.0,0.187416
SPICES,KGS,JAMAICA,73300.0,0.521239
SPICES,KGS,GUATEMALA,2227191.0,10.404191
SPICES,KGS,HAITI,612.0,0.11115499999999999
SPICES,KGS,MEXICO,61699.0,0.44193999999999994
SPICES,KGS,AFGHANISTAN,3161810.0,71.47705
SPICES,KGS,AUSTRALIA,28266.0,0.10735399999999999
SPICES,KGS,BANGLADESH PR,751870.0,0.735755
SPICES,KGS,BHUTAN,34110.0,0.813457
SPICES,KGS,CHINA P RP,9744906.0,54.556920999999996
SPICES,KGS,HONG KONG,126373.0,0.359134
SPICES,KGS,INDONESIA,11625080.0,47.596835999999996
SPICES,KGS,IRAN,157152.0,7.126281
SPICES,KGS,JAPAN,79408.0,0.29454
SPICES,KGS,KOREA RP,89201.0,0.07537100000000001
SPICES,KGS,MALAYSIA,327340.0,0.975305
SPICES,KGS,MYANMAR,4305730.0,7.053541
SPICES,KGS,NEPAL,25004037.0,37.868961
SPICES,KGS,NEW ZEALAND,13191.0,0.066226
SPICES,KGS,PAKISTAN IR,4989654.0,5.023315
SPICES,KGS,PHILIPPINES,50.0,0.001469
SPICES,KGS,SINGAPORE,1180095.0,7.8522050000000005
SPICES,KGS,SRI LANKA DSR,9538608.0,91.45864499999999
SPICES,KGS,THAILAND,1574315.0,4.243833
SPICES,KGS,VIETNAM SOC REP,39746166.0,154.044396
SPICES,KGS,BAHARAIN IS,1240.0,0.007970999999999999
SPICES,KGS,KUWAIT,15810.0,0.06552999999999999
SPICES,KGS,LEBANON,960.0,0.004056000000000001
SPICES,KGS,OMAN,170.0,0.000482
SPICES,KGS,QATAR,130.0,0.185352
SPICES,KGS,SYRIA,111000.0,0.258241
SPICES,KGS,U ARAB EMTS,412174.0,2.351627
SPICES,KGS,TAIWAN,311.0,0.0024760000000000003
SPICES,KGS,ISRAEL,5750.0,0.038138
SPICES,KGS,KOREA DP RP,250.0,0.001036
SPICES,KGS,AUSTRIA,1260.0,0.051835
SPICES,KGS,BELGIUM,15201.0,0.048374
SPICES,KGS,DENMARK,613.0,0.02128
SPICES,KGS,FINLAND,386270.0,0.718159
SPICES,KGS,FRANCE,433539.0,1.44379
SPICES,KGS,GERMANY,422976.0,6.062261
SPICES,KGS,ITALY,6629388.0,11.854217
SPICES,KGS,NETHERLAND,80159.0,0.249099
SPICES,KGS,SPAIN,226332.0,1.071445
SPICES,KGS,SWEDEN,18.0,0.000737
SPICES,KGS,U K,156745.0,1.108017
SPICES,KGS,SWITZERLAND,41040.0,0.412545
SPICES,KGS,BULGARIA,876500.0,1.233104
SPICES,KGS,BELARUS,1.0,2.1e-05
SPICES,KGS,CROATIA,7099.0,0.044496
SPICES,KGS,CZECH REPUBLIC,176000.0,0.552345
SPICES,KGS,HUNGARY,4575.0,0.061866
SPICES,KGS,KAZAKHSTAN,100.0,0.000251
SPICES,KGS,POLAND,95380.0,0.226712
SPICES,KGS,ROMANIA,22000.0,0.030192
SPICES,KGS,RUSSIA,840885.0,1.799663
SPICES,KGS,UKRAINE,870000.0,1.0675379999999999
SPICES,KGS,UZBEKISTAN,140511.0,5.152652
SPICES,KGS,TURKEY,11217727.0,33.280695
CASHEW,KGS,TANZANIA REP,140346000.0,203.736573
CASHEW,KGS,BENIN,125505000.0,142.044137
CASHEW,KGS,BURKINA FASO,5672000.0,5.3711910000000005
CASHEW,KGS,COTE D' IVOIRE,341644000.0,354.085384
CASHEW,KGS,MADAGASCAR,1399000.0,1.582533
CASHEW,KGS,SENEGAL,33376000.0,39.080671
CASHEW,KGS,TOGO,7924000.0,8.065265
CASHEW,KGS,GAMBIA,27158000.0,33.105478000000005
CASHEW,KGS,GHANA,64272000.0,69.443487
CASHEW,KGS,GUINEA,17719000.0,18.070595
CASHEW,KGS,GUINEA BISSAU,123833000.0,157.919595
CASHEW,KGS,MALAWI,0.0,0.001883
CASHEW,KGS,MALI,47000.0,0.038310000000000004
CASHEW,KGS,MOZAMBIQUE,6062000.0,8.381947
CASHEW,KGS,NIGERIA,25850000.0,25.160416
CASHEW,KGS,U S A,16000.0,0.133945
CASHEW,KGS,EL SALVADOR,72000.0,0.09424500000000001
CASHEW,KGS,PANAMA REPUBLIC,74000.0,0.061647
CASHEW,KGS,BANGLADESH PR,176000.0,0.14523599999999998
CASHEW,KGS,CAMBODIA,201000.0,0.26934600000000003
CASHEW,KGS,CHINA P RP,1000.0,0.00061
CASHEW,KGS,INDONESIA,10967000.0,15.830155
CASHEW,KGS,PAKISTAN IR,15000.0,0.073866
CASHEW,KGS,SRI LANKA DSR,0.0,0.000153
CASHEW,KGS,VIETNAM SOC REP,861000.0,4.4674510000000005
CASHEW,KGS,U ARAB EMTS,0.0,8.4e-05
CASHEW NUT SHELL LIQUID,KGS,GHANA,80000.0,0.032038
CASHEW NUT SHELL LIQUID,KGS,BRAZIL,44000.0,0.028801
CASHEW NUT SHELL LIQUID,KGS,CHINA P RP,997396.0,1.205746
CASHEW NUT SHELL LIQUID,KGS,VIETNAM SOC REP,599000.0,0.367749
SESAME SEEDS,KGS,UNSPECIFIED,19000.0,0.038120999999999995
SESAME SEEDS,KGS,KENYA,24000.0,0.050033999999999995
SESAME SEEDS,KGS,TANZANIA REP,797000.0,1.477835
SESAME SEEDS,KGS,BURKINA FASO,29000.0,0.05157899999999999
SESAME SEEDS,KGS,TOGO,147000.0,0.320248
SESAME SEEDS,KGS,ETHIOPIA,475000.0,1.106726
SESAME SEEDS,KGS,GHANA,18000.0,0.037651
SESAME SEEDS,KGS,MOZAMBIQUE,282000.0,0.511625
SESAME SEEDS,KGS,NIGERIA,1774310.0,3.7551959999999998
SESAME SEEDS,KGS,SOMALIA,20146425.0,35.846493
SESAME SEEDS,KGS,SUDAN,8815460.0,15.1208
SESAME SEEDS,KGS,KOREA RP,618000.0,1.578567
SESAME SEEDS,KGS,PAKISTAN IR,1516613.0,2.4622490000000004
SESAME SEEDS,KGS,SINGAPORE,37000.0,0.10856199999999999
SESAME SEEDS,KGS,TAIWAN,12817.0,0.049418000000000004
